BALOCHISTAN,Quetta Division,51149,46315,5,63375,20435,19539,23,0
BALOCHISTAN,Quetta Division,140788,131260,15,108306,18426,17116,5,22955
BALOCHISTAN,Quetta Division,9615,8836,1,28867,19167,18680,3,0
BALOCHISTAN,Quetta Division,9723,9287,1,15139,0,0,0,0
BALOCHISTAN,Quetta Division,375710,347599,52,73759,528019,471224,142,565137
BALOCHISTAN,Quetta Division,277024,250608,84,120512,0,0,0,0
BALOCHISTAN,Quetta Division,10583,8914,0,5305,0,0,0,0
BALOCHISTAN,Quetta Division,10932,9858,0,16908,14490,13135,0,15495
BALOCHISTAN,Quetta Division,9963,8095,0,8491,0,0,0,0
BALOCHISTAN,Quetta Division,13216,14049,0,19504,0,0,0,0
BALOCHISTAN,Quetta Division,13931,14123,0,11760,0,0,0,0
BALOCHISTAN,Quetta Division,21937,18692,0,27448,0,0,0,0
BALOCHISTAN,Quetta Division,5435,4781,1,13700,0,0,0,0
BALOCHISTAN,Quetta Division,27035,21200,0,62699,37534,35206,0,0
BALOCHISTAN,Quetta Division,26754,23987,12,42123,6950,6349,4,9359
BALOCHISTAN,Quetta Division,6407,5872,0,9908,0,0,0,0
BALOCHISTAN,Quetta Division,4962,4495,1,15262,6891,4366,2,0
BALOCHISTAN,Quetta Division,9359,7668,0,4057,0,0,0,0
BALOCHISTAN,Quetta Division,36485,37348,0,26765,0,0,0,0
BALOCHISTAN,Quetta Division,14623,13086,0,17037,9001,8442,0,9665
BALOCHISTAN,Quetta Division,22480,19036,0,24056,0,0,0,0
BALOCHISTAN,Quetta Division,4032,3551,0,8057,0,0,0,0
BALOCHISTAN,Quetta Division,23211,21278,1,32576,0,0,0,0
BALOCHISTAN,Quetta Division,1441,1223,1,3024,0,0,0,0
BALOCHISTAN,Quetta Division,32359,27977,3,44198,33680,30980,14,48467
BALOCHISTAN,Quetta Division,48070,44413,14,47408,0,0,0,0
BALOCHISTAN,Quetta Division,32405,31793,8,32704,1686,1706,0,636
BALOCHISTAN,Zhob Division,83576,75237,11,95875,6335,5863,3,7670
BALOCHISTAN,Zhob Division,8720,6625,0,6583,0,0,0,0
BALOCHISTAN,Zhob Division,17462,15780,0,24168,0,0,0,0
BALOCHISTAN,Zhob Division,51840,45636,5,55343,18341,16524,0,8129
BALOCHISTAN,Zhob Division,14875,13087,0,25791,0,0,0,0
BALOCHISTAN,Zhob Division,26295,23988,0,27700,14852,13576,0,17170
BALOCHISTAN,Zhob Division,29421,25905,0,28669,0,0,0,0
BALOCHISTAN,Zhob Division,76379,66552,4,110867,5639,4403,0,5109
BALOCHISTAN,Zhob Division,78186,70540,4,72551,30677,24170,2,29875
BALOCHISTAN,Zhob Division,21621,19240,6,31745,0,0,0,0
BALOCHISTAN,Zhob Division,20168,17429,2,28638,0,0,0,0
BALOCHISTAN,Zhob Division,16924,14413,2,24822,0,0,0,0
BALOCHISTAN,Zhob Division,46200,37963,7,69007,7441,6693,1,11589
BALOCHISTAN,Zhob Division,84390,68561,1,81684,0,0,0,0
BALOCHISTAN,Zhob Division,11575,9193,0,13247,0,0,0,0
BALOCHISTAN,Zhob Division,2645,2539,0,5165,0,0,0,0
BALOCHISTAN,Zhob Division,7486,6345,0,5855,0,0,0,0
BALOCHISTAN,Zhob Division,9848,7617,0,15198,0,0,0,0
BALOCHISTAN,Zhob Division,111210,95731,1,110150,25475,20689,0,43843
KPK,BANNU DIVISION,457808,450324,23,525281,27628,22319,1,47676
KPK,BANNU DIVISION,107189,101779,0,102710,0,0,0,0
KPK,BANNU DIVISION,261879,257719,3,309467,30735,28538,0,30467
KPK,BANNU DIVISION,134073,132817,1,133680,15030,14949,0,16411
KPK,DERA ISMAIL KHAN DIVISION,64533,59784,1,73658,0,0,0,0
KPK,DERA ISMAIL KHAN DIVISION,260671,246730,30,270676,114116,103865,37,92114
KPK,DERA ISMAIL KHAN DIVISION,39956,37181,2,48143,12750,12003,0,19113
KPK,DERA ISMAIL KHAN DIVISION,154668,148834,18,204009,40040,37521,5,14580
KPK,DERA ISMAIL KHAN DIVISION,130064,122390,8,130702,20887,18993,1,0
KPK,DERA ISMAIL KHAN DIVISION,175264,168273,25,202475,24836,22226,2,35741
KPK,HAZARA DIVISION,372331,364818,18,502487,130649,115003,18,126279
KPK,HAZARA DIVISION,150261,151676,0,220275,24616,23699,0,31625
KPK,HAZARA DIVISION,90363,90127,12,121652,0,0,0,0
KPK,HAZARA DIVISION,148039,148185,23,185626,0,0,0,0
KPK,HAZARA DIVISION,72137,72780,0,113049,0,0,0,0
KPK,HAZARA DIVISION,358270,365211,17,496444,67795,65275,30,82735
KPK,HAZARA DIVISION,135039,138200,18,214630,0,0,0,0
KPK,HAZARA DIVISION,436662,435875,86,513599,73525,71242,131,61376
KPK,HAZARA DIVISION,126750,138192,22,188552,0,0,0,0
KPK,HAZARA DIVISION,49459,47419,10,84628,0,0,0,0
KPK,HAZARA DIVISION,36600,37855,6,90054,0,0,0,0
KPK,HAZARA DIVISION,123541,104801,8,137519,0,0,0,0
KPK,HAZARA DIVISION,41799,35302,0,46437,0,0,0,0
KPK,HAZARA DIVISION,149477,126843,5,166403,0,0,0,0
KPK,HAZARA DIVISION,109826,93109,0,122211,0,0,0,0
KPK,KOHAT DIVISION,106089,115490,19,132095,23736,25063,2,31022
KPK,KOHAT DIVISION,92527,102174,10,118217,26692,27005,4,33195
KPK,KOHAT DIVISION,303288,317098,56,344021,121144,107367,44,126627
KPK,KOHAT DIVISION,50384,51669,6,66710,20966,20405,0,25286
KPK,KOHAT DIVISION,75250,80221,11,98626,0,0,0,0
KPK,KOHAT DIVISION,118330,123393,20,147865,25627,25458,1,27893
KPK,KOHAT DIVISION,129108,127932,11,156412,0,0,0,0
KPK,MARDAN DIVISION,171021,172202,2,221546,0,0,0,0
KPK,MARDAN DIVISION,525399,518577,2,618091,184208,174762,54,245926
KPK,MARDAN DIVISION,278978,266992,4,325335,41516,39682,0,49202
KPK,MARDAN DIVISION,134329,130119,15,159697,20274,21043,2,27861
KPK,MARDAN DIVISION,277621,281022,19,358024,13125,13089,0,18082
KPK,MARDAN DIVISION,123384,127520,12,155193,76293,79092,20,102813
KPK,MARDAN DIVISION,143808,131636,28,174676,26994,26029,3,30458
KPK,PESHAWAR DIVISION,336077,322964,1,415086,74897,70901,3,112066
KPK,PESHAWAR DIVISION,144441,144021,0,185312,47300,44189,1,55439
KPK,PESHAWAR DIVISION,198195,195051,6,229115,16741,16172,0,25346
KPK,PESHAWAR DIVISION,134577,133036,29,158059,44685,41428,9,50645
KPK,PESHAWAR DIVISION,192673,190357,16,214967,28035,27335,0,31153
KPK,PESHAWAR DIVISION,1172995,1124167,213,1044035,1025010,944401,412,982816
KPK,MALAKAND DIVISION,176595,178195,19,197120,0,0,0,0
KPK,MALAKAND DIVISION,134468,135495,8,151877,0,0,0,0
KPK,MALAKAND DIVISION,58013,60056,3,69812,0,0,0,0
KPK,MALAKAND DIVISION,76796,75809,3,87239,0,0,0,0
KPK,MALAKAND DIVISION,117356,111181,11,154252,26320,23456,4,30622
KPK,MALAKAND DIVISION,81993,87297,7,133815,0,0,0,0
KPK,MALAKAND DIVISION,257321,251029,11,297718,0,0,0,0
KPK,MALAKAND DIVISION,54440,51505,5,57739,0,0,0,0
KPK,MALAKAND DIVISION,74321,70974,3,79106,0,0,0,0
KPK,MALAKAND DIVISION,138202,129734,11,148127,171504,159823,50,173868
KPK,MALAKAND DIVISION,45747,44009,2,99975,47326,46688,5,0
KPK,MALAKAND DIVISION,96057,90460,16,125247,31825,30060,4,0
KPK,MALAKAND DIVISION,64909,61086,6,73682,0,0,0,0
KPK,MALAKAND DIVISION,148325,153695,8,244142,60656,57312,5,0
KPK,MALAKAND DIVISION,110752,106728,4,141193,25294,22722,0,0
KPK,MALAKAND DIVISION,209762,213272,18,251368,21588,20955,4,0
KPK,MALAKAND DIVISION,160421,157093,12,168830,0,0,0,0
KPK,MALAKAND DIVISION,102554,117009,4,129305,0,0,0,0
KPK,MALAKAND DIVISION,190905,187088,11,190072,0,0,0,0
KPK,MALAKAND DIVISION,235098,245555,18,246514,20851,19458,5,44335
KPK,MALAKAND DIVISION,195425,199986,14,212423,22661,21437,2,22901
KPK,MALAKAND DIVISION,91723,93392,6,104058,0,0,0,0
KPK,MALAKAND DIVISION,156785,165951,19,175069,0,0,0,0
KPK,MALAKAND DIVISION,325555,324534,31,409112,34885,32799,2,43179
KPK,MALAKAND DIVISION,152141,151491,12,191996,0,0,0,0
KPK,MALAKAND DIVISION,173414,173043,19,217116,34885,32799,2,43179
KPK/FATA,MALAKAND DIVISION,1447,1420,1,3247,0,0,0,0
KPK/FATA,MALAKAND DIVISION,38312,38179,2,50139,0,0,0,0
KPK/FATA,MALAKAND DIVISION,126965,119894,16,116196,0,0,0,0
KPK/FATA,MALAKAND DIVISION,159978,151380,15,168283,0,0,0,0
KPK/FATA,MALAKAND DIVISION,40578,37910,6,57264,0,0,0,0
KPK/FATA,MALAKAND DIVISION,134539,133083,14,141750,0,0,0,0
KPK/FATA,MALAKAND DIVISION,54217,53029,2,58348,0,0,0,0
KPK/FATA,BANNU DIVISION,22286,20826,0,19593,0,0,0,0
KPK/FATA,DERA ISMAIL KHAN DIVISION,35356,33146,4,38990,0,0,0,0
KPK/FATA,KOHAT DIVISION,59983,58851,5,88456,0,0,0,0
KPK/FATA,BANNU DIVISION,13685,12709,0,6987,0,0,0,0
KPK/FATA,PESHAWAR DIVISION,31676,33081,4,53841,0,0,0,0
KPK/FATA,PESHAWAR DIVISION,224995,218433,21,286184,0,0,0,0
KPK/FATA,PESHAWAR DIVISION,83502,80312,15,64149,33133,30582,13,32039
KPK/FATA,PESHAWAR DIVISION,124173,115127,23,122390,17766,15961,2,22324
KPK/FATA,PESHAWAR DIVISION,20933,19254,1,19644,0,0,0,0
KPK/FATA,KOHAT DIVISION,50128,51248,10,64220,16563,15973,7,17103
KPK/FATA,KOHAT DIVISION,122200,124721,13,177529,2709,2793,0,8042
KPK/FATA,PESHAWAR DIVISION,31413,30538,0,30728,0,0,0,0
KPK/FATA,PESHAWAR DIVISION,40530,38163,12,48418,0,0,0,0
KPK/FATA,PESHAWAR DIVISION,45952,43752,7,51276,0,0,0,0
KPK/FATA,PESHAWAR DIVISION,18288,18281,0,18620,0,0,0,0
KPK/FATA,PESHAWAR DIVISION,50353,48142,6,71503,0,0,0,0
KPK/FATA,PESHAWAR DIVISION,25723,25424,7,80177,0,0,0,0
KPK/FATA,PESHAWAR DIVISION,29290,28455,9,33731,0,0,0,0
KPK/FATA,BANNU DIVISION,37377,37619,7,110006,0,0,0,0
KPK/FATA,BANNU DIVISION,20770,19173,2,20482,0,0,0,0
KPK/FATA,BANNU DIVISION,6339,5467,5,3917,0,0,0,0
KPK/FATA,BANNU DIVISION,14228,12786,1,13251,0,0,0,0
KPK/FATA,BANNU DIVISION,94496,90481,9,93855,0,0,0,0
KPK/FATA,BANNU DIVISION,48603,47675,2,61565,3267,1097,0,5965
KPK/FATA,BANNU DIVISION,8229,7451,1,5729,0,0,0,0
KPK/FATA,BANNU DIVISION,19997,19290,3,22956,0,0,0,0
KPK/FATA,BANNU DIVISION,24443,21725,3,23520,0,0,0,0
KPK/FATA,KOHAT DIVISION,29440,29691,1,47122,0,0,0,0
KPK/FATA,KOHAT DIVISION,12058,11905,0,28843,0,0,0,0
KPK/FATA,KOHAT DIVISION,53767,53550,6,65416,0,0,0,0
KPK/FATA,KOHAT DIVISION,32299,31582,4,84060,0,0,0,0
KPK/FATA,DERA ISMAIL KHAN DIVISION,54323,49948,11,58512,0,0,0,0
KPK/FATA,DERA ISMAIL KHAN DIVISION,57755,53080,7,72278,0,0,0,0
KPK/FATA,DERA ISMAIL KHAN DIVISION,30906,27738,2,30528,0,0,0,0
KPK/FATA,DERA ISMAIL KHAN DIVISION,51479,46694,7,72063,0,0,0,0
KPK/FATA,DERA ISMAIL KHAN DIVISION,28695,25844,1,31472,0,0,0,0
KPK/FATA,DERA ISMAIL KHAN DIVISION,23649,21507,0,37708,0,0,0,0
KPK/FATA,DERA ISMAIL KHAN DIVISION,27462,22947,4,36508,0,0,0,0
KPK/FATA,DERA ISMAIL KHAN DIVISION,81342,71796,18,90772,0,0,0,0
